OBJECTID,pointid,grid_code,Tributary
1552,1552,2547,SA
1553,1553,2532,SA
1554,1554,2521,SA
1555,1555,-99,SA
1556,1556,-99,SA
1557,1557,-99,SA
1558,1558,-99,SA
1559,1559,-99,SA
1560,1560,-99,SA
1561,1561,-99,SA
1562,1562,-99,SA
1563,1563,-99,SA
1564,1564,-99,SA
1565,1565,-99,SA
1566,1566,-99,SA
1567,1567,-99,SA
1568,1568,-99,SA
1569,1569,-99,SA
1570,1570,-99,SA
1571,1571,-99,SA
1572,1572,-99,SA
1573,1573,-99,SA
1574,1574,-99,SA
1575,1575,-99,SA
1576,1576,-99,SA
1577,1577,-99,SA
1578,1578,-99,SA
1579,1579,-99,SA
1580,1580,-99,SA
1581,1581,-99,SA
1582,1582,-99,SA
1583,1583,-99,SA
1584,1584,-99,SA
1585,1585,-99,SA
1586,1586,-99,SA
1587,1587,-99,
1588,1588,-99,
1589,1589,-99,
1590,1590,-99,
1591,1591,-99,
1592,1592,-99,
1593,1593,-99,
1594,1594,-99,
1595,1595,-99,
1596,1596,-99,
1597,1597,-99,
1598,1598,-99,
1599,1599,-99,
1600,1600,-99,
1601,1601,-99,
1602,1602,-99,
1603,1603,-99,
1604,1604,-99,
1605,1605,-99,
1606,1606,-99,
1607,1607,-99,
1608,1608,-99,
1609,1609,-99,
1610,1610,-99,
1611,1611,-99,
1612,1612,-99,
1613,1613,-99,
1614,1614,-99,
1615,1615,-99,
1616,1616,-99,
1617,1617,-99,
1618,1618,-99,
1619,1619,-99,
1620,1620,-99,
1621,1621,-99,
1622,1622,-99,
1623,1623,-99,
1624,1624,-99,
1625,1625,-99,
1626,1626,-99,
1627,1627,-99,
1628,1628,-99,
1629,1629,-99,
1630,1630,-99,
1631,1631,-99,
1632,1632,-99,
1633,1633,-99,
1634,1634,-99,
1635,1635,-99,
1636,1636,-99,
1637,1637,-99,
1638,1638,-99,
1639,1639,-99,
1640,1640,-99,
1641,1641,-99,
1642,1642,-99,
1643,1643,-99,
1644,1644,-99,
1645,1645,-99,
1646,1646,-99,
1647,1647,-99,
1648,1648,-99,
1649,1649,-99,
1650,1650,-99,
1651,1651,-99,
1652,1652,-99,
1653,1653,-99,
1654,1654,-99,
1655,1655,-99,
1656,1656,-99,
1657,1657,-99,
1658,1658,-99,
1659,1659,-99,
1660,1660,-99,
1661,1661,-99,
1662,1662,-99,
1663,1663,-99,
1664,1664,-99,
1665,1665,-99,
1666,1666,-99,
1667,1667,-99,
1668,1668,-99,
1669,1669,-99,
1670,1670,-99,
1671,1671,-99,
1672,1672,-99,
1673,1673,-99,
1674,1674,-99,
1675,1675,-99,
1676,1676,-99,
1677,1677,-99,
1678,1678,-99,
1679,1679,-99,
1680,1680,-99,
1681,1681,-99,
1682,1682,-99,
1683,1683,-99,
1684,1684,-99,
1685,1685,-99,
1686,1686,-99,
1687,1687,-99,
1688,1688,-99,
1689,1689,-99,
1690,1690,-99,
1691,1691,-99,
1692,1692,-99,
1693,1693,-99,
1694,1694,-99,
1695,1695,-99,
1696,1696,-99,
1697,1697,-99,
1698,1698,-99,
1699,1699,-99,
1700,1700,-99,
1701,1701,-99,
1702,1702,-99,
1703,1703,-99,
1704,1704,-99,
1705,1705,-99,
1706,1706,-99,
1707,1707,-99,
1708,1708,-99,
1709,1709,-99,
1710,1710,-99,
1711,1711,-99,
1712,1712,-99,
1713,1713,-99,
1714,1714,-99,
1715,1715,-99,
1716,1716,-99,
1717,1717,-99,
1718,1718,-99,
1719,1719,-99,
1720,1720,-99,
1721,1721,-99,
1722,1722,-99,
1723,1723,-99,
1724,1724,-99,
1725,1725,-99,
1726,1726,-99,
1727,1727,-99,
1728,1728,-99,
1729,1729,-99,
1730,1730,-99,
1731,1731,-99,
1732,1732,-99,
1733,1733,-99,
1734,1734,-99,
1735,1735,-99,
1736,1736,-99,
1737,1737,-99,
1738,1738,-99,
1739,1739,-99,
1740,1740,-99,
1741,1741,-99,
1742,1742,-99,
1743,1743,-99,
1744,1744,-99,
1745,1745,-99,
1746,1746,-99,
1747,1747,-99,
1748,1748,-99,
1749,1749,-99,
1750,1750,-99,
1751,1751,-99,
1752,1752,-99,
1753,1753,-99,
1754,1754,-99,
1755,1755,-99,
1756,1756,-99,
1757,1757,-99,
1758,1758,-99,
1759,1759,-99,
1760,1760,-99,
1761,1761,-99,
1762,1762,-99,
1763,1763,-99,
1764,1764,-99,
1765,1765,-99,
1766,1766,-99,
1767,1767,-99,
1768,1768,-99,
1769,1769,-99,
1770,1770,-99,
1771,1771,-99,
1772,1772,-99,
1773,1773,-99,
1774,1774,-99,
1775,1775,-99,
1776,1776,-99,
1777,1777,-99,
1778,1778,-99,
1779,1779,-99,
1780,1780,-99,
1781,1781,-99,
1782,1782,-99,
1783,1783,-99,
1784,1784,-99,
1785,1785,-99,
1786,1786,-99,
1787,1787,-99,
1788,1788,-99,
1789,1789,-99,
1790,1790,-99,
1791,1791,-99,
1792,1792,-99,
1793,1793,-99,
1794,1794,-99,
1795,1795,-99,
1796,1796,-99,
1797,1797,-99,
1798,1798,-99,
1799,1799,-99,
1800,1800,-99,
1801,1801,-99,
1802,1802,-99,
1803,1803,-99,
1804,1804,-99,
1805,1805,-99,
1806,1806,-99,
1807,1807,-99,
1808,1808,-99,
1809,1809,-99,
1810,1810,-99,
1811,1811,-99,
1812,1812,-99,
1813,1813,-99,
1814,1814,-99,
1815,1815,-99,
1816,1816,-99,
1817,1817,-99,
1818,1818,-99,
1819,1819,-99,
1820,1820,-99,
1821,1821,-99,
1822,1822,-99,
1823,1823,-99,
1824,1824,-99,
1825,1825,-99,
1826,1826,-99,
1827,1827,-99,
1828,1828,-99,
1829,1829,-99,
1830,1830,-99,
1831,1831,-99,
1832,1832,-99,
1833,1833,-99,
1834,1834,-99,
1835,1835,-99,
1836,1836,-99,
1837,1837,-99,
1838,1838,-99,
1839,1839,-99,
1840,1840,-99,
1841,1841,-99,
1842,1842,-99,
1843,1843,-99,
1844,1844,-99,
1845,1845,-99,
1846,1846,-99,
1847,1847,-99,
1848,1848,-99,
1849,1849,-99,
1850,1850,-99,
1851,1851,-99,
1852,1852,-99,
1853,1853,-99,SA
1854,1854,-99,SA
1855,1855,-99,SA
1856,1856,-99,SA
1857,1857,-99,SA
1858,1858,-99,SA
1859,1859,-99,SA
1860,1860,-99,SA
1861,1861,-99,SA
1862,1862,-99,SA
1863,1863,-99,SA
1864,1864,-99,SA
1865,1865,-99,SA
1866,1866,-99,SA
1867,1867,-99,SA
1868,1868,-99,SA
1869,1869,-99,SA
1870,1870,-99,SA
1871,1871,-99,SA
1872,1872,-99,SA
1873,1873,2861,SA
1874,1874,2886,SA
1875,1875,2849,SA
1876,1876,2730,SA
1877,1877,2688,SA
1878,1878,2628,SA
1879,1879,2577,SA
1880,1880,2547,SA
1881,1881,2529,SA
1882,1882,2508,SA
1883,1883,2503,SA
1884,1884,2501,SA
1885,1885,-99,SA
1886,1886,-99,SA
1887,1887,-99,SA
1888,1888,-99,SA
1889,1889,-99,SA
1890,1890,-99,SA
1891,1891,-99,SA
1892,1892,-99,SA
1893,1893,-99,SA
1894,1894,-99,SA
1895,1895,-99,SA
1896,1896,-99,SA
1897,1897,-99,SA
1898,1898,-99,SA
1899,1899,-99,SA
1900,1900,-99,SA
1901,1901,-99,SA
1902,1902,-99,SA
1903,1903,-99,SA
1904,1904,-99,SA
1905,1905,-99,SA
1906,1906,-99,SA
1907,1907,-99,SA
1908,1908,-99,SA
1909,1909,-99,SA
1910,1910,-99,SA
1911,1911,-99,SA
1912,1912,-99,SA
1913,1913,-99,SA
1914,1914,-99,SA
1915,1915,-99,SA
1916,1916,-99,SA
1917,1917,-99,
1918,1918,-99,
1919,1919,-99,
1920,1920,-99,
1921,1921,-99,
1922,1922,-99,
1923,1923,-99,
1924,1924,-99,
1925,1925,-99,
1926,1926,-99,
1927,1927,-99,
1928,1928,-99,
1929,1929,-99,
1930,1930,-99,
1931,1931,-99,
1932,1932,-99,
1933,1933,-99,
1934,1934,-99,
1935,1935,-99,
1936,1936,-99,
1937,1937,-99,
1938,1938,-99,
1939,1939,-99,
1940,1940,-99,
1941,1941,-99,
1942,1942,-99,
1943,1943,-99,
1944,1944,-99,
1945,1945,-99,
1946,1946,-99,
1947,1947,-99,
1948,1948,-99,
1949,1949,-99,
1950,1950,-99,
1951,1951,-99,
1952,1952,-99,
1953,1953,-99,
1954,1954,-99,
1955,1955,-99,
1956,1956,-99,
1957,1957,-99,
1958,1958,-99,
1959,1959,-99,
1960,1960,-99,
1961,1961,-99,
1962,1962,-99,
1963,1963,-99,
1964,1964,-99,
1965,1965,-99,
1966,1966,-99,
1967,1967,-99,
1968,1968,-99,
1969,1969,-99,
1970,1970,-99,
1971,1971,-99,
1972,1972,-99,
1973,1973,-99,
1974,1974,-99,
1975,1975,-99,
1976,1976,-99,
1977,1977,-99,
1978,1978,-99,
1979,1979,-99,
1980,1980,-99,
1981,1981,-99,
1982,1982,-99,
1983,1983,-99,
1984,1984,-99,
1985,1985,-99,
1986,1986,-99,
1987,1987,-99,
1988,1988,-99,
1989,1989,-99,
1990,1990,-99,
1991,1991,-99,
1992,1992,-99,
1993,1993,-99,
1994,1994,-99,
1995,1995,-99,
1996,1996,-99,
1997,1997,-99,
1998,1998,-99,
1999,1999,-99,
2000,2000,-99,
2001,2001,-99,
2002,2002,-99,
2003,2003,-99,
2004,2004,-99,
2005,2005,-99,
2006,2006,-99,
2007,2007,-99,
2008,2008,-99,
2009,2009,-99,
2010,2010,-99,
2011,2011,-99,
2012,2012,-99,
2013,2013,-99,
2014,2014,-99,
2015,2015,-99,
2016,2016,-99,
2017,2017,-99,
2018,2018,-99,
2019,2019,-99,
2020,2020,-99,
2021,2021,-99,
2022,2022,-99,
2023,2023,-99,
2024,2024,-99,
2025,2025,-99,
2026,2026,-99,
2027,2027,-99,
2028,2028,-99,
2029,2029,-99,
2030,2030,-99,
2031,2031,-99,
2032,2032,-99,
2033,2033,-99,
2034,2034,-99,
2035,2035,-99,
2036,2036,-99,
2037,2037,-99,
2038,2038,-99,
2039,2039,-99,
2040,2040,-99,
2041,2041,-99,
2042,2042,-99,
2043,2043,-99,
2044,2044,-99,
2045,2045,-99,
2046,2046,-99,
2047,2047,-99,
2048,2048,-99,
2049,2049,-99,
2050,2050,-99,
2051,2051,-99,
2052,2052,-99,
2053,2053,-99,
2054,2054,-99,
2055,2055,-99,
2056,2056,-99,
2057,2057,-99,
2058,2058,-99,
2059,2059,-99,
2060,2060,-99,
2061,2061,-99,
2062,2062,-99,
2063,2063,-99,
2064,2064,-99,
2065,2065,-99,
2066,2066,-99,
2067,2067,-99,
2068,2068,-99,
2069,2069,-99,
2070,2070,-99,
2071,2071,-99,
2072,2072,-99,
2073,2073,-99,
2074,2074,-99,
2075,2075,-99,
2076,2076,-99,
2077,2077,-99,
2078,2078,-99,
2079,2079,-99,
2080,2080,-99,
2081,2081,-99,
2082,2082,-99,
2083,2083,-99,
2084,2084,-99,
2085,2085,-99,
2086,2086,-99,
2087,2087,-99,
2088,2088,-99,
2089,2089,-99,
2090,2090,-99,
2091,2091,-99,
2092,2092,-99,
2093,2093,-99,
2094,2094,-99,
2095,2095,-99,
2096,2096,-99,
2097,2097,-99,
2098,2098,-99,
2099,2099,-99,
2100,2100,-99,
2101,2101,-99,
2102,2102,-99,
2103,2103,-99,
2104,2104,-99,
2105,2105,-99,
2106,2106,-99,
2107,2107,-99,
2108,2108,-99,
2109,2109,-99,
2110,2110,-99,
2111,2111,-99,
2112,2112,-99,
2113,2113,-99,
2114,2114,-99,
2115,2115,-99,
2116,2116,-99,
2117,2117,-99,
2118,2118,-99,
2119,2119,-99,
2120,2120,-99,
2121,2121,-99,
2122,2122,-99,
2123,2123,-99,
2124,2124,-99,
2125,2125,-99,
2126,2126,-99,
2127,2127,-99,
2128,2128,-99,
2129,2129,-99,
2130,2130,-99,
2131,2131,-99,
2132,2132,-99,
2133,2133,-99,
2134,2134,-99,
2135,2135,-99,
2136,2136,-99,
2137,2137,-99,
2138,2138,-99,
2139,2139,-99,
2140,2140,-99,
2141,2141,-99,
2142,2142,-99,
2143,2143,-99,
2144,2144,-99,
2145,2145,-99,
2146,2146,-99,
2147,2147,-99,
2148,2148,-99,
2149,2149,-99,
2150,2150,-99,
2151,2151,-99,
2152,2152,-99,
2153,2153,-99,
2154,2154,-99,
2155,2155,-99,
2156,2156,-99,
2157,2157,-99,
2158,2158,-99,
2159,2159,-99,
2160,2160,-99,
2161,2161,-99,
2162,2162,-99,
2163,2163,-99,
2164,2164,-99,
2165,2165,-99,
2166,2166,-99,
2167,2167,-99,
2168,2168,-99,
2169,2169,-99,
2170,2170,-99,
2171,2171,-99,
2172,2172,-99,
2173,2173,-99,
2174,2174,-99,
2175,2175,-99,
2176,2176,-99,
2177,2177,-99,
2178,2178,-99,
2179,2179,-99,SA
2180,2180,-99,SA
2181,2181,-99,SA
2182,2182,-99,SA
2183,2183,-99,SA
2184,2184,-99,SA
2185,2185,-99,SA
2186,2186,-99,SA
2187,2187,-99,SA
2188,2188,-99,SA
2189,2189,-99,SA
2190,2190,-99,SA
2191,2191,-99,SA
2192,2192,-99,SA
2193,2193,-99,SA
2194,2194,-99,SA
2195,2195,-99,SA
2196,2196,-99,SA
2197,2197,-99,SA
2198,2198,-99,SA
2199,2199,-99,SA
2200,2200,-99,SA
2201,2201,2959,SA
2202,2202,2882,SA
2203,2203,2802,SA
2204,2204,2772,SA
2205,2205,2704,SA
2206,2206,2640,SA
2207,2207,2611,SA
2208,2208,2577,SA
2209,2209,2534,SA
2210,2210,2505,SA
2211,2211,2505,SA
2212,2212,2493,SA
2213,2213,2483,SA
2214,2214,-99,SA
2215,2215,-99,SA
2216,2216,-99,SA
2217,2217,-99,SA
2218,2218,-99,SA
2219,2219,-99,SA
2220,2220,-99,SA
2221,2221,-99,SA
2222,2222,-99,SA
2223,2223,-99,SA
2224,2224,-99,SA
2225,2225,-99,SA
2226,2226,-99,SA
2227,2227,-99,SA
2228,2228,-99,SA
2229,2229,-99,SA
2230,2230,-99,SA
2231,2231,-99,SA
2232,2232,-99,SA
2233,2233,-99,SA
2234,2234,-99,SA
2235,2235,-99,SA
2236,2236,-99,SA
2237,2237,-99,SA
2238,2238,-99,SA
2239,2239,-99,SA
2240,2240,-99,SA
2241,2241,-99,SA
2242,2242,-99,SA
2243,2243,-99,SA
2244,2244,-99,SA
2245,2245,-99,SA
2246,2246,-99,SA
2247,2247,-99,SA
2248,2248,-99,
2249,2249,-99,
2250,2250,-99,
2251,2251,-99,
2252,2252,-99,
2253,2253,-99,
2254,2254,-99,
2255,2255,-99,
2256,2256,-99,
2257,2257,-99,
2258,2258,-99,
2259,2259,-99,
2260,2260,-99,
2261,2261,-99,
2262,2262,-99,
2263,2263,-99,
2264,2264,-99,
2265,2265,-99,
2266,2266,-99,
2267,2267,-99,
2268,2268,-99,
2269,2269,-99,
2270,2270,-99,
2271,2271,-99,
2272,2272,-99,
2273,2273,-99,
2274,2274,-99,
2275,2275,-99,
2276,2276,-99,
2277,2277,-99,
2278,2278,-99,
2279,2279,-99,
2280,2280,-99,
2281,2281,-99,
2282,2282,-99,
2283,2283,-99,
2284,2284,-99,
2285,2285,-99,
2286,2286,-99,
2287,2287,-99,
2288,2288,-99,
2289,2289,-99,
2290,2290,-99,
2291,2291,-99,
2292,2292,-99,
2293,2293,-99,
2294,2294,-99,
2295,2295,-99,
2296,2296,-99,
2297,2297,-99,
2298,2298,-99,
2299,2299,-99,
2300,2300,-99,
2301,2301,-99,
2302,2302,-99,
2303,2303,-99,
2304,2304,-99,
2305,2305,-99,
2306,2306,-99,
2307,2307,-99,
2308,2308,-99,
2309,2309,-99,
2310,2310,-99,
2311,2311,-99,
2312,2312,-99,
2313,2313,-99,
2314,2314,-99,
2315,2315,-99,
2316,2316,-99,
2317,2317,-99,
2318,2318,-99,
2319,2319,-99,
2320,2320,-99,
2321,2321,-99,
2322,2322,-99,
2323,2323,-99,
2324,2324,-99,
2325,2325,-99,
2326,2326,-99,
2327,2327,-99,
2328,2328,-99,
2329,2329,-99,
2330,2330,-99,
2331,2331,-99,
2332,2332,-99,
2333,2333,-99,
2334,2334,-99,
2335,2335,-99,
2336,2336,-99,
2337,2337,-99,
2338,2338,-99,
2339,2339,-99,
2340,2340,-99,
2341,2341,-99,
2342,2342,-99,
2343,2343,-99,
2344,2344,-99,
2345,2345,-99,
2346,2346,-99,
2347,2347,-99,
2348,2348,-99,
2349,2349,-99,
2350,2350,-99,
2351,2351,-99,
2352,2352,-99,
2353,2353,-99,
2354,2354,-99,
2355,2355,-99,
2356,2356,-99,
2357,2357,-99,
2358,2358,-99,
2359,2359,-99,
2360,2360,-99,
2361,2361,-99,
2362,2362,-99,
2363,2363,-99,
2364,2364,-99,
2365,2365,-99,
2366,2366,-99,
2367,2367,-99,
2368,2368,-99,
2369,2369,-99,
2370,2370,-99,
2371,2371,-99,
2372,2372,-99,
2373,2373,-99,
2374,2374,-99,
2375,2375,-99,
2376,2376,-99,
2377,2377,-99,
2378,2378,-99,
2379,2379,-99,
2380,2380,-99,
2381,2381,-99,
2382,2382,-99,
2383,2383,-99,
2384,2384,-99,
2385,2385,-99,
2386,2386,-99,
2387,2387,-99,
2388,2388,-99,
2389,2389,-99,
2390,2390,-99,
2391,2391,-99,
2392,2392,-99,
2393,2393,-99,
2394,2394,-99,
2395,2395,-99,
2396,2396,-99,
2397,2397,-99,
2398,2398,-99,
2399,2399,-99,
2400,2400,-99,
2401,2401,-99,
2402,2402,-99,
2403,2403,-99,
2404,2404,-99,
2405,2405,-99,
2406,2406,-99,
2407,2407,-99,
2408,2408,-99,
2409,2409,-99,
2410,2410,-99,
2411,2411,-99,
2412,2412,-99,
2413,2413,-99,
2414,2414,-99,
2415,2415,-99,
2416,2416,-99,
2417,2417,-99,
2418,2418,-99,
2419,2419,-99,
2420,2420,-99,
2421,2421,-99,
2422,2422,-99,
2423,2423,-99,
2424,2424,-99,
2425,2425,-99,
2426,2426,-99,
2427,2427,-99,
2428,2428,-99,
2429,2429,-99,
2430,2430,-99,
2431,2431,-99,
2432,2432,-99,
2433,2433,-99,
2434,2434,-99,
2435,2435,-99,
2436,2436,-99,
2437,2437,-99,
2438,2438,-99,
2439,2439,-99,
2440,2440,-99,
2441,2441,-99,
2442,2442,-99,
2443,2443,-99,
2444,2444,-99,
2445,2445,-99,
2446,2446,-99,
2447,2447,-99,
2448,2448,-99,
2449,2449,-99,
2450,2450,-99,
2451,2451,-99,
2452,2452,-99,
2453,2453,-99,
2454,2454,-99,
2455,2455,-99,
2456,2456,-99,
2457,2457,-99,
2458,2458,-99,
2459,2459,-99,
2460,2460,-99,
2461,2461,-99,
2462,2462,-99,
2463,2463,-99,
2464,2464,-99,
2465,2465,-99,
2466,2466,-99,
2467,2467,-99,
2468,2468,-99,
2469,2469,-99,
2470,2470,-99,
2471,2471,-99,
2472,2472,-99,
2473,2473,-99,
2474,2474,-99,
2475,2475,-99,
2476,2476,-99,
2477,2477,-99,
2478,2478,-99,
2479,2479,-99,
2480,2480,-99,
2481,2481,-99,
2482,2482,-99,
2483,2483,-99,
2484,2484,-99,
2485,2485,-99,
2486,2486,-99,
2487,2487,-99,
2488,2488,-99,
2489,2489,-99,
2490,2490,-99,
2491,2491,-99,
2492,2492,-99,
2493,2493,-99,
2494,2494,-99,
2495,2495,-99,
2496,2496,-99,
2497,2497,-99,
2498,2498,-99,
2499,2499,-99,
2500,2500,-99,
2501,2501,-99,
2502,2502,-99,
2503,2503,-99,
2504,2504,-99,
2505,2505,-99,
2506,2506,-99,SA
2507,2507,-99,SA
2508,2508,-99,SA
2509,2509,-99,SA
2510,2510,-99,SA
2511,2511,-99,SA
2512,2512,-99,SA
2513,2513,-99,SA
2514,2514,-99,SA
2515,2515,-99,SA
2516,2516,-99,SA
2517,2517,-99,SA
2518,2518,-99,SA
2519,2519,-99,SA
2520,2520,-99,SA
2521,2521,-99,SA
2522,2522,-99,SA
2523,2523,2928,SA
2524,2524,2896,SA
2525,2525,-99,SA
2526,2526,-99,SA
2527,2527,2855,SA
2528,2528,2984,SA
2529,2529,2945,SA
2530,2530,2860,SA
2531,2531,2781,SA
2532,2532,2751,SA
2533,2533,2713,SA
2534,2534,2641,SA
2535,2535,2613,SA
2536,2536,2599,SA
2537,2537,2526,SA
2538,2538,2508,SA
2539,2539,2501,SA
2540,2540,2492,SA
2541,2541,2476,SA
2542,2542,2470,SA
2543,2543,-99,SA
2544,2544,-99,SA
2545,2545,-99,SA
2546,2546,-99,SA
2547,2547,-99,SA
2548,2548,-99,SA
2549,2549,-99,SA
2550,2550,-99,SA
2551,2551,-99,SA
2552,2552,-99,SA
2553,2553,-99,SA
2554,2554,-99,SA
2555,2555,-99,SA
2556,2556,-99,SA
2557,2557,-99,SA
2558,2558,-99,SA
2559,2559,-99,SA
2560,2560,-99,SA
2561,2561,-99,SA
2562,2562,-99,SA
2563,2563,-99,SA
2564,2564,-99,SA
2565,2565,-99,SA
2566,2566,-99,SA
2567,2567,-99,SA
2568,2568,-99,SA
2569,2569,-99,SA
2570,2570,-99,SA
2571,2571,-99,SA
2572,2572,-99,SA
2573,2573,-99,SA
2574,2574,-99,SA
2575,2575,-99,SA
2576,2576,-99,SA
2577,2577,-99,SA
2578,2578,-99,SA
2579,2579,-99,
2580,2580,-99,
2581,2581,-99,
2582,2582,-99,
2583,2583,-99,
2584,2584,-99,
2585,2585,-99,
2586,2586,-99,
2587,2587,-99,
2588,2588,-99,
2589,2589,-99,
2590,2590,-99,
2591,2591,-99,
2592,2592,-99,
2593,2593,-99,
2594,2594,-99,
2595,2595,-99,
2596,2596,-99,
2597,2597,-99,
2598,2598,-99,
2599,2599,-99,
2600,2600,-99,
2601,2601,-99,
2602,2602,-99,
2603,2603,-99,
2604,2604,-99,
2605,2605,-99,
2606,2606,-99,
2607,2607,-99,
2608,2608,-99,
2609,2609,-99,
2610,2610,-99,
2611,2611,-99,
2612,2612,-99,
2613,2613,-99,
2614,2614,-99,
2615,2615,-99,
2616,2616,-99,
2617,2617,-99,
2618,2618,-99,
2619,2619,-99,
2620,2620,-99,
2621,2621,-99,
2622,2622,-99,
2623,2623,-99,
2624,2624,-99,
2625,2625,-99,
2626,2626,-99,
2627,2627,-99,
2628,2628,-99,
2629,2629,-99,
2630,2630,-99,
2631,2631,-99,
2632,2632,-99,
2633,2633,-99,
2634,2634,-99,
2635,2635,-99,
2636,2636,-99,
2637,2637,-99,
2638,2638,-99,
2639,2639,-99,
2640,2640,-99,
2641,2641,-99,
2642,2642,-99,
2643,2643,-99,
2644,2644,-99,
2645,2645,-99,
2646,2646,-99,
2647,2647,-99,
2648,2648,-99,
2649,2649,-99,
2650,2650,-99,
2651,2651,-99,
2652,2652,-99,
2653,2653,-99,
2654,2654,-99,
2655,2655,-99,
2656,2656,-99,
2657,2657,-99,
2658,2658,-99,
2659,2659,-99,
2660,2660,-99,
2661,2661,-99,
2662,2662,-99,
2663,2663,-99,
2664,2664,-99,
2665,2665,-99,
2666,2666,-99,
2667,2667,-99,
2668,2668,-99,
2669,2669,-99,
2670,2670,-99,
2671,2671,-99,
2672,2672,-99,
2673,2673,-99,
2674,2674,-99,
2675,2675,-99,
2676,2676,-99,
2677,2677,-99,
2678,2678,-99,
2679,2679,-99,
2680,2680,-99,
2681,2681,-99,
2682,2682,-99,
2683,2683,-99,
2684,2684,-99,
2685,2685,-99,
2686,2686,-99,
2687,2687,-99,
2688,2688,-99,
2689,2689,-99,
2690,2690,-99,
2691,2691,-99,
2692,2692,-99,
2693,2693,-99,
2694,2694,-99,
2695,2695,-99,
2696,2696,-99,
2697,2697,-99,
2698,2698,-99,
2699,2699,-99,
2700,2700,-99,
2701,2701,-99,
2702,2702,-99,
2703,2703,-99,
2704,2704,-99,
2705,2705,-99,
2706,2706,-99,
2707,2707,-99,
2708,2708,-99,
2709,2709,-99,
2710,2710,-99,
2711,2711,-99,
2712,2712,-99,
2713,2713,-99,
2714,2714,-99,
2715,2715,-99,
2716,2716,-99,
2717,2717,-99,
2718,2718,-99,
2719,2719,-99,
2720,2720,-99,
2721,2721,-99,
2722,2722,-99,
2723,2723,-99,
2724,2724,-99,
2725,2725,-99,
2726,2726,-99,
2727,2727,-99,
2728,2728,-99,
2729,2729,-99,
2730,2730,-99,
2731,2731,-99,
2732,2732,-99,
2733,2733,-99,
2734,2734,-99,
2735,2735,-99,
2736,2736,-99,
2737,2737,-99,
2738,2738,-99,
2739,2739,-99,
2740,2740,-99,
2741,2741,-99,
2742,2742,-99,
2743,2743,-99,
2744,2744,-99,
2745,2745,-99,
2746,2746,-99,
2747,2747,-99,
2748,2748,-99,
2749,2749,-99,
2750,2750,-99,
2751,2751,-99,
2752,2752,-99,
2753,2753,-99,
2754,2754,-99,
2755,2755,-99,
2756,2756,-99,
2757,2757,-99,
2758,2758,-99,
2759,2759,-99,
2760,2760,-99,
2761,2761,-99,
2762,2762,-99,
2763,2763,-99,
2764,2764,-99,
2765,2765,-99,
2766,2766,-99,
2767,2767,-99,
2768,2768,-99,
2769,2769,-99,
2770,2770,-99,
2771,2771,-99,
2772,2772,-99,
2773,2773,-99,
2774,2774,-99,
2775,2775,-99,
2776,2776,-99,
2777,2777,-99,
2778,2778,-99,
2779,2779,-99,
2780,2780,-99,
2781,2781,-99,
2782,2782,-99,
2783,2783,-99,
2784,2784,-99,
2785,2785,-99,
2786,2786,-99,
2787,2787,-99,
2788,2788,-99,
2789,2789,-99,
2790,2790,-99,
2791,2791,-99,
2792,2792,-99,
2793,2793,-99,
2794,2794,-99,
2795,2795,-99,
2796,2796,-99,
2797,2797,-99,
2798,2798,-99,
2799,2799,-99,
2800,2800,-99,
2801,2801,-99,
2802,2802,-99,
2803,2803,-99,
2804,2804,-99,
2805,2805,-99,
2806,2806,-99,
2807,2807,-99,
2808,2808,-99,
2809,2809,-99,
2810,2810,-99,
2811,2811,-99,
2812,2812,-99,
2813,2813,-99,
2814,2814,-99,
2815,2815,-99,
2816,2816,-99,
2817,2817,-99,
2818,2818,-99,
2819,2819,-99,
2820,2820,-99,
2821,2821,-99,
2822,2822,-99,
2823,2823,-99,
2824,2824,-99,
2825,2825,-99,
2826,2826,-99,
2827,2827,-99,
2828,2828,-99,
2829,2829,-99,
2830,2830,-99,
2831,2831,-99,
2832,2832,-99,
2833,2833,-99,SA
2834,2834,-99,SA
2835,2835,-99,SA
2836,2836,-99,SA
2837,2837,-99,SA
2838,2838,-99,SA
2839,2839,-99,SA
2840,2840,-99,SA
2841,2841,-99,SA
2842,2842,-99,SA
2843,2843,-99,SA
2844,2844,-99,SA
2845,2845,-99,SA
2846,2846,-99,SA
2847,2847,-99,SA
2848,2848,-99,SA
2849,2849,2863,SA
2850,2850,2817,SA
2851,2851,2790,SA
2852,2852,2765,SA
2853,2853,2797,SA
2854,2854,2776,SA
2855,2855,2807,SA
2856,2856,-99,SA
2857,2857,2951,SA
2858,2858,2843,SA
2859,2859,-99,SA
2860,2860,2767,SA
2861,2861,2735,SA
2862,2862,2695,SA
2863,2863,-99,SA
2864,2864,2639,SA
2865,2865,2576,SA
2866,2866,2522,SA
2867,2867,2488,SA
2868,2868,2473,SA
2869,2869,2459,SA
2870,2870,2464,SA
2871,2871,2457,SA
2872,2872,-99,SA
2873,2873,-99,SA
2874,2874,-99,SA
2875,2875,-99,SA
2876,2876,-99,SA
2877,2877,-99,SA
2878,2878,-99,SA
2879,2879,-99,SA
2880,2880,-99,SA
2881,2881,-99,SA
2882,2882,-99,SA
2883,2883,-99,SA
2884,2884,-99,SA
2885,2885,-99,SA
2886,2886,-99,SA
2887,2887,-99,SA
2888,2888,-99,SA
2889,2889,-99,SA
